coinbase,0.0,fetch time,2017-04-10 07:56:30
coinbase,0.0,fetch time,2017-04-10 07:56:32
coinbase,0.0,fetch time,2017-04-10 07:56:34
coinbase,0.0,fetch time,2017-04-10 07:56:36
coinbase,0.0,fetch time,2017-04-10 07:56:38
coinbase,0.0,fetch time,2017-04-10 07:56:40
coinbase,0.0,fetch time,2017-04-10 07:56:41
coinbase,0.0,fetch time,2017-04-10 07:56:43
coinbase,0.0,fetch time,2017-04-10 07:56:45
coinbase,0.0,fetch time,2017-04-10 07:56:47
coinbase,0.0,fetch time,2017-04-10 07:56:49
coinbase,0.0,fetch time,2017-04-10 07:56:51
coinbase,0.0,fetch time,2017-04-10 07:56:53
coinbase,0.0,fetch time,2017-04-10 07:56:56
coinbase,0.0,fetch time,2017-04-10 07:56:58
coinbase,0.0,fetch time,2017-04-10 07:57:00
coinbase,0.0,fetch time,2017-04-10 07:57:05
coinbase,0.0,fetch time,2017-04-10 07:57:07
coinbase,0.0,fetch time,2017-04-10 07:57:09
coinbase,0.0,fetch time,2017-04-10 07:57:11
coinbase,0.0,fetch time,2017-04-10 07:57:12
coinbase,0.0,fetch time,2017-04-10 07:57:14
coinbase,0.0,fetch time,2017-04-10 07:57:16
coinbase,0.0,fetch time,2017-04-10 07:57:18
coinbase,0.0,fetch time,2017-04-10 07:57:20
coinbase,0.0,fetch time,2017-04-10 07:57:22
coinbase,0.0,fetch time,2017-04-10 07:57:24
coinbase,0.0,fetch time,2017-04-10 07:57:25
coinbase,0.0,fetch time,2017-04-10 07:57:27
coinbase,0.0,fetch time,2017-04-10 07:57:29
coinbase,0.0,fetch time,2017-04-10 07:57:31
coinbase,0.0,fetch time,2017-04-10 07:57:33
coinbase,0.0,fetch time,2017-04-10 07:57:35
coinbase,0.0,fetch time,2017-04-10 07:57:37
coinbase,0.0,fetch time,2017-04-10 07:57:39
coinbase,0.0,fetch time,2017-04-10 07:57:41
coinbase,0.0,fetch time,2017-04-10 07:57:43
coinbase,0.0,fetch time,2017-04-10 07:57:45
coinbase,0.0,fetch time,2017-04-10 07:57:47
coinbase,0.0,fetch time,2017-04-10 07:57:49
coinbase,0.0,fetch time,2017-04-10 07:57:51
coinbase,0.0,fetch time,2017-04-10 07:57:53
coinbase,0.0,fetch time,2017-04-10 07:57:55
coinbase,0.0,fetch time,2017-04-10 07:57:57
coinbase,0.0,fetch time,2017-04-10 07:57:59
coinbase,0.0,fetch time,2017-04-10 07:58:01
coinbase,0.0,fetch time,2017-04-10 07:58:03
coinbase,0.0,fetch time,2017-04-10 07:58:05
coinbase,0.0,fetch time,2017-04-10 07:58:07
coinbase,0.0,fetch time,2017-04-10 07:58:09
coinbase,0.0,fetch time,2017-04-10 07:58:11
coinbase,0.0,fetch time,2017-04-10 07:58:13
coinbase,0.0,fetch time,2017-04-10 07:58:15
coinbase,0.0,fetch time,2017-04-10 07:58:17
coinbase,0.0,fetch time,2017-04-10 07:58:19
coinbase,0.0,fetch time,2017-04-10 07:58:20
coinbase,0.0,fetch time,2017-04-10 07:58:22
coinbase,0.0,fetch time,2017-04-10 07:58:24
coinbase,0.0,fetch time,2017-04-10 07:58:26
coinbase,0.0,fetch time,2017-04-10 07:58:28
coinbase,0.0,fetch time,2017-04-10 07:58:30
coinbase,0.0,fetch time,2017-04-10 07:58:32
coinbase,0.0,fetch time,2017-04-10 07:58:34
coinbase,0.0,fetch time,2017-04-10 07:58:36
coinbase,0.0,fetch time,2017-04-10 07:58:38
coinbase,0.0,fetch time,2017-04-10 07:58:40
coinbase,0.0,fetch time,2017-04-10 07:58:42
coinbase,0.0,fetch time,2017-04-10 07:58:44
coinbase,0.0,fetch time,2017-04-10 07:58:46
coinbase,0.0,fetch time,2017-04-10 07:58:48
coinbase,0.0,fetch time,2017-04-10 07:58:50
coinbase,0.0,fetch time,2017-04-10 07:58:52
coinbase,0.0,fetch time,2017-04-10 07:58:53
coinbase,0.0,fetch time,2017-04-10 07:58:55
coinbase,0.0,fetch time,2017-04-10 07:58:57
coinbase,0.0,fetch time,2017-04-10 07:58:59
coinbase,0.0,fetch time,2017-04-10 07:59:01
coinbase,0.0,fetch time,2017-04-10 07:59:03
coinbase,0.0,fetch time,2017-04-10 07:59:04
coinbase,0.0,fetch time,2017-04-10 07:59:06
coinbase,0.0,fetch time,2017-04-10 07:59:08
coinbase,0.0,fetch time,2017-04-10 07:59:10
coinbase,0.0,fetch time,2017-04-10 07:59:12
coinbase,0.0,fetch time,2017-04-10 07:59:14
coinbase,0.0,fetch time,2017-04-10 07:59:16
coinbase,0.0,fetch time,2017-04-10 07:59:18
coinbase,0.0,fetch time,2017-04-10 07:59:20
coinbase,0.0,fetch time,2017-04-10 07:59:22
coinbase,0.0,fetch time,2017-04-10 07:59:25
coinbase,0.0,fetch time,2017-04-10 07:59:27
coinbase,0.0,fetch time,2017-04-10 07:59:29
coinbase,0.0,fetch time,2017-04-10 07:59:31
coinbase,0.0,fetch time,2017-04-10 07:59:33
coinbase,0.0,fetch time,2017-04-10 07:59:35
coinbase,0.0,fetch time,2017-04-10 07:59:37
coinbase,0.0,fetch time,2017-04-10 07:59:39
coinbase,0.0,fetch time,2017-04-10 07:59:41
coinbase,0.0,fetch time,2017-04-10 07:59:43
coinbase,0.0,fetch time,2017-04-10 07:59:45
coinbase,0.0,fetch time,2017-04-10 07:59:47
coinbase,0.0,fetch time,2017-04-10 07:59:49
coinbase,0.0,fetch time,2017-04-10 07:59:51
coinbase,0.0,fetch time,2017-04-10 07:59:53
coinbase,0.0,fetch time,2017-04-10 07:59:55
coinbase,0.0,fetch time,2017-04-10 07:59:57
coinbase,0.0,fetch time,2017-04-10 07:59:58
coinbase,0.0,fetch time,2017-04-10 08:00:00
coinbase,0.0,fetch time,2017-04-10 08:00:02
coinbase,0.0,fetch time,2017-04-10 08:00:04
coinbase,0.0,fetch time,2017-04-10 08:00:06
coinbase,0.0,fetch time,2017-04-10 08:00:08
coinbase,0.0,fetch time,2017-04-10 08:00:15
coinbase,0.0,fetch time,2017-04-10 08:00:17
coinbase,0.0,fetch time,2017-04-10 08:00:19
coinbase,0.0,fetch time,2017-04-10 08:00:20
coinbase,0.0,fetch time,2017-04-10 08:00:23
coinbase,0.0,fetch time,2017-04-10 08:00:25
coinbase,0.0,fetch time,2017-04-10 08:00:27
coinbase,0.0,fetch time,2017-04-10 08:00:29
coinbase,0.0,fetch time,2017-04-10 08:00:31
coinbase,0.0,fetch time,2017-04-10 08:00:32
coinbase,0.0,fetch time,2017-04-10 08:00:34
coinbase,0.0,fetch time,2017-04-10 08:00:36
coinbase,0.0,fetch time,2017-04-10 08:00:38
coinbase,0.0,fetch time,2017-04-10 08:00:40
coinbase,0.0,fetch time,2017-04-10 08:00:42
coinbase,0.0,fetch time,2017-04-10 08:00:44
coinbase,0.0,fetch time,2017-04-10 08:00:46
coinbase,0.0,fetch time,2017-04-10 08:00:48
coinbase,0.0,fetch time,2017-04-10 08:00:50
coinbase,0.0,fetch time,2017-04-10 08:00:52
coinbase,0.0,fetch time,2017-04-10 08:00:54
coinbase,0.0,fetch time,2017-04-10 08:00:56
coinbase,0.0,fetch time,2017-04-10 08:01:01
coinbase,0.0,fetch time,2017-04-10 08:01:03
coinbase,0.0,fetch time,2017-04-10 08:01:05
coinbase,0.0,fetch time,2017-04-10 08:01:07
coinbase,0.0,fetch time,2017-04-10 08:01:09
coinbase,0.0,fetch time,2017-04-10 08:01:12
coinbase,0.0,fetch time,2017-04-10 08:01:14
coinbase,0.0,fetch time,2017-04-10 08:01:16
coinbase,0.0,fetch time,2017-04-10 08:01:18
coinbase,0.0,fetch time,2017-04-10 08:01:20
coinbase,0.0,fetch time,2017-04-10 08:01:22
coinbase,0.0,fetch time,2017-04-10 08:01:24
coinbase,0.0,fetch time,2017-04-10 08:01:26
coinbase,0.0,fetch time,2017-04-10 08:01:27
coinbase,0.0,fetch time,2017-04-10 08:01:29
coinbase,0.0,fetch time,2017-04-10 08:01:31
coinbase,0.0,fetch time,2017-04-10 08:01:33
coinbase,0.0,fetch time,2017-04-10 08:01:35
coinbase,0.0,fetch time,2017-04-10 08:01:37
coinbase,0.0,fetch time,2017-04-10 08:01:39
coinbase,0.0,fetch time,2017-04-10 08:01:41
coinbase,0.0,fetch time,2017-04-10 08:01:43
coinbase,0.0,fetch time,2017-04-10 08:01:45
coinbase,0.0,fetch time,2017-04-10 08:01:46
coinbase,0.0,fetch time,2017-04-10 08:02:03
coinbase,0.0,fetch time,2017-04-10 08:02:05
coinbase,0.0,fetch time,2017-04-10 08:02:07
coinbase,0.0,fetch time,2017-04-10 08:02:09
coinbase,0.0,fetch time,2017-04-10 08:02:11
coinbase,0.0,fetch time,2017-04-10 08:02:12
coinbase,0.0,fetch time,2017-04-10 08:02:14
coinbase,0.0,fetch time,2017-04-10 08:02:16
coinbase,0.0,fetch time,2017-04-10 08:02:18
coinbase,0.0,fetch time,2017-04-10 08:02:20
coinbase,0.0,fetch time,2017-04-10 08:02:22
coinbase,0.0,fetch time,2017-04-10 08:02:24
coinbase,0.0,fetch time,2017-04-10 08:02:26
coinbase,0.0,fetch time,2017-04-10 08:02:28
coinbase,0.0,fetch time,2017-04-10 08:02:30
coinbase,0.0,fetch time,2017-04-10 08:02:32
