poloniex,2794.64870111,2017-04-10 07:56:31
poloniex,2794.64870111,2017-04-10 07:56:34
poloniex,2794.64870111,2017-04-10 07:56:36
poloniex,2794.64870111,2017-04-10 07:56:38
poloniex,2794.64870111,2017-04-10 07:56:40
poloniex,2794.64870111,2017-04-10 07:56:42
poloniex,2794.64870111,2017-04-10 07:56:44
poloniex,2794.64870111,2017-04-10 07:56:47
poloniex,2794.64870111,2017-04-10 07:56:49
poloniex,2794.64870111,2017-04-10 07:56:51
poloniex,2794.64870111,2017-04-10 07:56:53
poloniex,2794.64870111,2017-04-10 07:56:55
poloniex,2794.64870111,2017-04-10 07:56:57
poloniex,2794.64870111,2017-04-10 07:56:59
poloniex,2794.64870111,2017-04-10 07:57:01
poloniex,2794.64870111,2017-04-10 07:57:03
poloniex,2794.64870111,2017-04-10 07:57:05
poloniex,2794.64870111,2017-04-10 07:57:08
poloniex,2794.64870111,2017-04-10 07:57:10
poloniex,2794.64870111,2017-04-10 07:57:12
poloniex,2794.64870111,2017-04-10 07:57:14
poloniex,2794.64870111,2017-04-10 07:57:16
poloniex,2794.64870111,2017-04-10 07:57:18
poloniex,2794.64870111,2017-04-10 07:57:20
poloniex,2794.64870111,2017-04-10 07:57:22
poloniex,2794.64870111,2017-04-10 07:57:24
poloniex,2794.64870111,2017-04-10 07:57:27
poloniex,2794.64870111,2017-04-10 07:57:29
poloniex,2794.64870111,2017-04-10 07:57:31
poloniex,2795.86617987,2017-04-10 07:57:33
poloniex,2795.86617987,2017-04-10 07:57:36
poloniex,2795.86617987,2017-04-10 07:57:38
poloniex,2795.86617987,2017-04-10 07:57:40
poloniex,2795.86617987,2017-04-10 07:57:42
poloniex,2795.86617987,2017-04-10 07:57:44
poloniex,2795.86617987,2017-04-10 07:57:46
poloniex,2795.86617987,2017-04-10 07:57:48
poloniex,2795.86617987,2017-04-10 07:57:51
poloniex,2795.86617987,2017-04-10 07:57:53
poloniex,2795.86617987,2017-04-10 07:57:55
poloniex,2795.86617987,2017-04-10 07:57:57
poloniex,2795.86617987,2017-04-10 07:57:59
poloniex,2795.86617987,2017-04-10 07:58:01
poloniex,2795.86617987,2017-04-10 07:58:04
poloniex,2795.86617987,2017-04-10 07:58:06
poloniex,2795.86617987,2017-04-10 07:58:08
poloniex,2795.86617987,2017-04-10 07:58:10
poloniex,2795.86617987,2017-04-10 07:58:12
poloniex,2795.86617987,2017-04-10 07:58:14
poloniex,2795.86617987,2017-04-10 07:58:16
poloniex,2795.86617987,2017-04-10 07:58:18
poloniex,2795.86617987,2017-04-10 07:58:20
poloniex,2795.86617987,2017-04-10 07:58:22
poloniex,2795.86617987,2017-04-10 07:58:25
poloniex,2795.86617987,2017-04-10 07:58:27
poloniex,2795.86617987,2017-04-10 07:58:29
poloniex,2795.86617987,2017-04-10 07:58:31
poloniex,2795.86617987,2017-04-10 07:58:33
poloniex,2795.86617987,2017-04-10 07:58:35
poloniex,2795.86617987,2017-04-10 07:58:37
poloniex,2797.07212947,2017-04-10 07:58:39
poloniex,2797.07212947,2017-04-10 07:58:41
poloniex,2797.07212947,2017-04-10 07:58:44
poloniex,2797.07212947,2017-04-10 07:58:46
poloniex,2797.07212947,2017-04-10 07:58:48
poloniex,2797.07212947,2017-04-10 07:58:50
poloniex,2797.07212947,2017-04-10 07:58:52
poloniex,2797.07212947,2017-04-10 07:58:54
poloniex,2797.07212947,2017-04-10 07:58:56
poloniex,2797.07212947,2017-04-10 07:58:58
poloniex,2797.07212947,2017-04-10 07:59:00
poloniex,2797.07212947,2017-04-10 07:59:02
poloniex,2797.07212947,2017-04-10 07:59:04
poloniex,2797.07212947,2017-04-10 07:59:06
poloniex,2797.07212947,2017-04-10 07:59:08
poloniex,2797.07212947,2017-04-10 07:59:10
poloniex,2797.07212947,2017-04-10 07:59:12
poloniex,2797.07212947,2017-04-10 07:59:14
poloniex,2797.07212947,2017-04-10 07:59:17
poloniex,2797.07212947,2017-04-10 07:59:19
poloniex,2797.07212947,2017-04-10 07:59:21
poloniex,2797.07212947,2017-04-10 07:59:23
poloniex,2797.42722744,2017-04-10 07:59:26
poloniex,2797.42722744,2017-04-10 07:59:28
poloniex,2797.42722744,2017-04-10 07:59:30
poloniex,2797.42722744,2017-04-10 07:59:32
poloniex,2797.42722744,2017-04-10 07:59:34
poloniex,2797.42722744,2017-04-10 07:59:36
poloniex,2797.42722744,2017-04-10 07:59:38
poloniex,2797.42722744,2017-04-10 07:59:41
poloniex,2797.42722744,2017-04-10 07:59:43
poloniex,2797.42722744,2017-04-10 07:59:46
poloniex,2797.42722744,2017-04-10 07:59:48
poloniex,2797.42722744,2017-04-10 07:59:51
poloniex,2797.42722744,2017-04-10 07:59:53
poloniex,2797.42722744,2017-04-10 07:59:55
poloniex,2797.42722744,2017-04-10 07:59:57
poloniex,2797.42722744,2017-04-10 07:59:59
poloniex,2797.42722744,2017-04-10 08:00:01
poloniex,2797.42722744,2017-04-10 08:00:03
poloniex,2797.42722744,2017-04-10 08:00:05
poloniex,2797.42722744,2017-04-10 08:00:07
poloniex,2797.42722744,2017-04-10 08:00:09
poloniex,2797.42722744,2017-04-10 08:00:12
poloniex,2797.42722744,2017-04-10 08:00:14
poloniex,2797.42722744,2017-04-10 08:00:15
